area;urbano;quartos;banheiros;vaga_estacionamento;andar;aceita_animais;mobiliada;condominio;aluguel;iptu;seguro
25;1;1;1;0;12;0;0;240;750;22;11
56;1;2;1;1;2;1;0;420;1050;24;14
96;1;2;1;2;3;1;0;880;1648;80;21
240;0;3;2;3;0;1;0;0;5900;500;89
57;1;2;1;1;24;1;1;540;3500;135;45
130;1;3;2;1;9;1;1;2000;8700;650;113
35;0;1;1;1;10;0;1;1400;2800;205;36
115;0;3;2;1;8;1;0;826;2300;195;30
45;1;2;1;0;2;1;0;74;1040;42;16
40;0;1;1;0;2;0;0;450;2390;114;31
95;0;3;1;1;0;1;1;1434;3500;230;46
60;1;2;2;1;11;1;1;1680;6000;200;77
160;1;4;2;2;16;1;0;1448;2800;207;36
315;0;3;4;3;15;1;1;1715;5000;340;64
365;0;4;4;3;8;1;1;3500;8800;459;118
45;1;2;1;1;4;1;0;284;1100;0;14
108;0;2;1;0;1;1;0;450;2125;47;28
76;1;3;2;2;3;0;0;450;2200;120;28
140;0;4;3;2;9;1;0;1720;4000;284;54
30;1;1;1;0;3;0;0;0;750;57;10
50;0;2;2;1;2;0;0;262;1400;63;18
16;1;1;1;0;1;0;0;0;850;9;11
110;1;2;1;0;1;1;0;260;2100;92;31
270;0;4;4;4;0;1;0;0;10800;800;163
125;0;3;1;0;4;1;0;650;2700;142;35
46;1;2;1;1;3;1;0;250;970;42;13
55;0;2;2;1;21;1;0;480;2000;9;26
82;1;3;2;2;8;1;0;903;1500;59;20
42;1;1;1;0;9;1;1;682;1800;56;24
285;1;3;2;0;6;1;0;1000;6000;492;80
76;0;2;2;1;6;0;0;500;1350;5;18
338;0;4;2;2;0;1;0;0;4300;190;66
300;0;6;8;3;0;1;0;0;10900;1917;164
30;0;1;1;1;10;0;1;1700;4600;0;59
320;0;5;5;3;0;1;1;320;8000;267;121
80;1;2;1;0;1;1;0;171;1900;50;28
43;0;1;1;0;6;0;0;350;1080;57;14
102;1;2;2;2;0;1;0;0;3400;248;52
47;1;2;1;1;1;1;0;350;1000;0;13
120;0;4;2;1;5;1;1;1890;12000;367;155
178;0;3;3;3;10;1;0;1840;7500;542;100
27;1;1;1;0;0;0;0;0;1480;0;19
174;1;4;2;1;1;1;0;1682;2400;500;31
40;0;1;1;1;5;1;0;350;1780;0;23
64;0;1;2;1;3;1;0;800;2600;0;33
252;1;3;4;1;1;1;0;250;2500;165;34
85;1;2;1;0;1;1;0;400;870;56;13
101;0;3;2;2;7;1;1;1097;3200;319;41
44;1;1;2;0;3;1;0;140;1350;100;20
200;1;3;2;1;5;1;0;1618;2380;161;31
55;0;2;2;1;2;1;0;202;1000;67;14
200;0;4;3;3;14;0;0;2400;6400;0;82
240;1;3;3;3;3;1;0;4132;3800;952;49
90;0;3;2;1;6;1;0;1270;3170;225;41
31;0;1;1;0;22;1;0;330;1330;0;17
240;0;4;3;4;3;1;0;2677;7200;161;96
118;1;4;3;3;4;1;0;920;2500;326;34
350;0;4;5;2;0;1;1;0;15000;667;226
65;0;3;2;1;5;1;0;526;2090;21;27
145;0;3;2;1;3;1;0;2400;5800;500;75
93;1;3;2;2;18;1;0;1000;3400;209;44
98;0;1;2;2;4;0;1;1750;8400;580;107
174;1;3;1;2;0;1;0;0;3600;284;55
160;0;4;4;3;6;1;1;1646;4700;750;60
200;1;4;5;3;3;1;1;1650;3700;600;47
80;0;2;2;2;0;1;0;50;1850;173;28
50;0;2;1;1;3;1;0;520;1490;0;19
115;0;3;3;3;4;1;0;655;3100;272;42
20;0;1;1;0;0;1;1;602;1800;130;23
12732;1;3;2;0;3;1;0;700;1600;96;21
38;0;1;1;0;1;1;1;330;3000;38;39
42;0;1;1;1;2;1;0;260;1200;65;18
380;1;2;4;0;21;1;1;3490;6800;2863;87
70;0;2;1;1;6;1;0;500;1500;63;20
37;0;1;1;1;1;0;1;1700;1196;0;16
31;1;1;1;0;5;1;0;400;1350;67;18
156;0;2;4;2;11;1;0;2690;10000;520;127
100;1;3;3;2;3;0;0;1100;4350;350;56
50;1;2;1;1;2;1;0;226;750;0;10
116;1;2;2;2;8;0;1;1215;8000;250;102
25;0;1;1;0;0;1;0;20;1200;25;19
260;0;4;5;0;21;0;0;1920;13000;138;174
102;0;2;1;0;3;1;0;407;1600;103;24
160;0;2;3;2;12;1;1;1500;4210;225;54
95;1;3;2;2;3;0;0;882;2200;173;30
189;1;4;4;4;12;1;0;2326;12000;817;153
22;1;1;1;1;14;0;0;450;1900;84;25
400;1;4;3;3;0;1;0;0;7000;900;106
280;0;4;4;5;10;1;0;850;6500;384;87
45;0;1;1;0;2;1;0;340;950;42;14
50;1;2;1;1;5;1;0;650;1260;100;16
61;1;3;2;0;0;1;0;400;1500;96;20
100;0;2;2;1;4;1;0;860;1600;0;21
78;1;2;2;1;2;1;0;560;2750;0;35
140;1;3;2;1;6;1;0;1900;5000;334;65
220;0;3;4;2;7;1;0;2000;3900;750;50
105;1;3;2;2;4;0;0;350;1500;135;20
550;0;3;3;5;0;1;0;0;7500;350;123
250;1;4;6;4;12;0;0;3000;14500;875;184
30;0;1;1;0;7;1;0;700;1550;58;20
90;1;2;3;2;15;1;0;1054;2100;196;28
110;1;2;3;2;6;1;0;1500;2310;409;30
65;1;2;2;2;6;1;0;717;2000;0;26
160;1;1;4;2;2;0;0;1000;3500;10;45
34;1;1;1;1;4;1;0;550;3800;109;49
65;0;2;1;1;1;1;0;500;950;38;14
355;0;4;5;5;21;0;1;5700;15000;2977;191
100;1;2;1;0;13;1;0;750;1200;1680;16
320;0;3;3;2;9;1;1;2000;8500;340;108
42;0;1;1;0;4;1;1;480;1900;84;25
79;1;2;2;1;2;1;1;678;2800;4;36
130;1;2;2;2;3;1;0;1750;3000;284;39
84;1;2;2;0;1;1;1;850;6000;250;77
300;0;3;3;4;0;1;0;1;3800;450;58
74;1;2;1;1;2;1;0;650;1700;0;22
450;0;4;4;3;0;1;0;0;11500;875;173
27;1;1;1;0;2;1;0;100;960;75;15
84;1;3;2;2;7;0;0;900;2800;740;36
93;1;3;3;0;16;0;1;1221;5500;367;70
58;1;2;2;2;12;1;0;450;2550;0;38
130;0;3;2;0;0;1;0;0;1400;10;22
35;0;1;1;1;9;0;1;1050;2600;317;33
156;0;3;2;1;17;1;0;1500;5500;267;70
250;1;4;3;3;0;1;1;0;5000;334;76
109;1;3;2;2;2;1;0;400;1800;130;24
40;1;1;2;1;7;1;0;550;807;43;3
75;1;3;2;1;5;1;0;487;1280;109;18
100;1;3;3;2;13;1;0;980;6300;491;80
60;1;2;1;1;5;1;0;545;1210;75;16
110;0;3;3;2;0;1;0;560;3200;88;49
63;1;3;1;1;3;1;0;200;1000;65;14
550;0;3;5;8;0;1;0;0;10000;3825;151
112;0;3;2;2;12;1;0;1239;2670;188;34
115;0;3;2;1;0;0;0;0;10000;0;151
65;1;2;1;1;3;1;0;566;1100;84;15
65;1;3;2;2;2;1;0;180;913;90;13
200;0;4;2;1;7;1;0;2188;4250;400;55
46;0;2;1;1;8;1;0;750;1800;230;24
320;0;4;5;4;0;1;0;0;7000;700;106
140;1;3;2;0;2;1;0;1345;3200;300;42
87;1;3;3;2;5;1;0;1300;4000;150;59
78;1;1;1;1;15;0;0;775;2300;128;31
25;1;1;1;0;7;0;0;290;2000;130;26
50;1;2;2;1;6;1;1;560;2800;67;36
40;0;1;1;0;4;0;0;530;1949;100;26
30;0;1;1;1;3;1;0;0;500;0;7
65;1;3;1;1;2;1;1;175;1100;0;15
181;1;3;3;2;0;1;0;286;2400;1300;43
503;1;5;5;4;0;1;0;0;6000;407;99
50;1;1;1;0;0;0;0;0;1200;0;19
180;0;3;3;1;4;1;1;2300;6500;117;84
180;1;3;3;2;1;1;0;2000;7200;900;92
75;1;2;1;0;2;1;0;180;1600;0;24
70;0;3;2;1;1;1;0;377;950;70;13
40;0;1;1;0;3;0;1;0;2000;0;30
100;0;3;2;1;2;1;1;450;1600;50;21
22;1;1;1;1;25;1;0;471;2200;55;28
50;0;2;2;1;12;0;0;400;1200;124;16
90;0;3;1;2;6;1;0;1250;4100;300;52
150;1;3;3;2;0;0;0;0;3400;265;56
20;0;1;1;0;3;0;1;150;3142;67;40
120;0;2;1;1;0;0;0;0;3500;100;53
50;0;2;2;1;5;1;0;440;1450;50;19
93;1;2;2;1;4;1;0;200;1200;64;16
18;0;1;1;0;0;1;0;0;1720;0;22
30;0;1;1;0;16;0;1;260;1490;15;22
80;0;2;1;1;0;1;0;484;1600;135;21
46;0;1;1;1;5;0;0;450;1500;46;22
90;1;2;2;0;4;1;0;735;1000;97;13
75;1;2;2;0;2;1;0;591;2400;150;31
136;1;4;3;3;9;1;0;1240;3900;434;52
30;0;1;1;0;1;0;0;70;1100;9;14
58;1;2;2;1;1;1;0;761;1190;105;16
95;0;2;2;0;1;1;1;621;1550;82;20
39;0;1;1;0;3;1;0;290;550;24;9
170;0;4;3;3;6;1;0;1800;6000;881;80
59;1;2;1;1;1;1;0;437;1000;20;13
46;0;1;1;1;4;0;0;870;2500;158;34
124;0;3;1;0;8;0;0;1200;1200;100;16
160;0;4;3;2;2;1;0;1550;6200;375;80
85;1;3;1;1;1;0;0;275;1600;62;22
80;1;2;1;1;4;1;0;800;2499;117;33
50;1;1;1;1;2;0;0;718;1600;13;21
110;1;3;3;3;17;1;1;1250;4500;355;58
62;0;2;1;1;2;1;0;100;1050;84;14
500;0;4;6;6;0;1;0;0;5510;2084;83
230;0;3;4;2;12;1;1;2662;5900;680;75
115;0;3;3;1;1;0;0;485;1750;172;24
285;1;4;4;2;0;1;0;0;3000;200;50
89;0;3;3;2;8;0;0;965;3800;150;49
49;1;2;1;1;2;1;0;503;985;0;13
500;0;4;6;4;0;0;0;0;15000;434;246
35;1;1;1;1;1;0;1;444;3486;124;45
58;0;2;1;1;1;1;0;300;1350;25;20
300;0;4;5;2;0;1;0;0;6000;0;91
58;0;1;1;0;2;1;0;309;700;28;11
800;1;5;7;6;0;1;0;1;15000;2051;226
60;1;2;1;1;5;1;1;600;3300;67;42
200;0;4;4;2;0;1;0;0;5525;167;84
420;0;4;5;4;0;1;0;600;7225;584;109
165;0;3;2;0;0;1;0;0;3000;129;46
260;0;4;3;4;0;0;0;0;4500;480;74
55;1;2;1;0;0;1;0;0;1600;50;25
55;0;1;1;0;1;1;0;585;800;0;11
47;1;2;1;0;1;1;0;0;1600;0;21
38;1;1;1;0;5;1;0;819;1650;0;21
60;0;2;1;0;0;1;0;0;1800;72;28
90;0;3;2;1;3;1;0;500;1800;183;24
70;1;2;1;2;1;1;0;222;1600;100;22
41;0;1;1;1;2;0;1;2100;3200;355;24
35;1;1;1;1;1;0;1;444;3486;124;45
70;1;2;1;1;9;1;1;628;3100;108;40
43;1;1;1;1;5;1;0;518;900;45;12
80;0;1;1;0;4;1;0;0;4000;150;52
251;0;3;3;4;16;0;0;3000;12000;1463;160
185;0;4;5;4;5;1;0;2800;7100;1081;90
520;0;3;4;2;0;1;0;0;9000;1500;136
30;0;1;1;0;1;1;0;50;1150;50;15
387;1;3;5;3;7;1;0;4600;7000;1334;89
65;0;2;2;1;2;1;0;532;1820;49;24
155;1;3;3;2;0;1;0;0;2650;233;40
90;0;2;1;0;2;1;0;0;1380;21;21
61;0;2;1;2;4;0;0;350;2200;1;33
60;0;2;1;0;1;1;0;0;1100;56;14
250;1;4;4;4;14;1;0;2600;3600;0;46
57;1;2;1;1;3;0;0;225;800;0;11
36;1;1;1;1;8;1;0;323;2150;85;28
231;1;3;5;4;4;1;1;2200;12000;642;153
67;1;3;1;1;2;1;0;592;2900;150;37
120;0;1;2;2;4;1;0;3100;4200;750;54
215;0;3;4;2;9;0;0;1800;7000;450;89
100;1;4;3;1;4;1;0;750;2240;17;29
50;1;2;1;1;5;1;1;430;1150;9;15
40;0;1;1;1;11;1;1;1300;1200;68;18
20;1;1;1;0;5;1;1;602;1800;130;23
96;0;2;2;2;23;0;1;800;4000;273;51
42;1;1;1;0;1;1;0;250;985;49;15
37;1;1;1;0;4;1;0;335;1600;67;24
110;1;2;2;1;1;1;0;250;1453;20;22
25;0;1;1;0;0;1;0;20;1200;25;19
96;1;2;2;2;5;1;0;1200;1600;400;21
98;1;3;2;0;0;1;0;580;1580;61;21
70;1;2;1;0;1;0;0;350;1050;116;14
127;1;1;2;1;18;0;0;850;6300;440;82
138;1;3;3;2;11;1;0;960;3000;100;39
79;1;2;2;1;4;1;0;838;1664;60;22
45;1;1;1;0;0;0;0;0;1030;0;16
35;1;1;1;0;0;0;0;0;1100;84;17
180;1;3;4;3;5;1;1;2800;9000;1125;115
220;1;3;5;3;4;0;1;2000;7900;417;101
72;1;2;2;2;12;1;0;500;2100;56;31
150;1;3;3;0;10;1;1;850;6000;467;78
40;0;1;1;1;0;1;0;0;1300;68;20
45;0;2;1;1;25;0;0;375;1756;0;23
100;1;3;3;1;3;1;0;300;1400;0;19
140;0;3;2;2;2;1;0;1480;3700;167;47
313;0;3;3;4;5;1;1;650;4500;150;66
25;1;1;1;0;5;0;1;270;2600;67;33
300;1;5;4;5;0;1;0;0;4080;234;63
28;0;1;1;0;4;1;0;200;500;25;8
249;1;4;4;3;0;1;0;0;6800;0;103
112;0;4;2;1;2;1;0;765;1880;75;28
50;0;2;1;1;3;1;0;268;900;33;14
80;0;2;2;2;6;1;0;1770;3000;39;39
117;1;2;1;0;0;1;0;0;2000;191;33
85;1;2;2;1;8;0;1;500;2800;100;41
45;0;1;1;0;7;1;0;265;1275;0;17
76;0;3;2;2;8;1;0;679;3400;201;44
30;1;1;1;0;5;0;0;1100;505;85;7
20;1;1;1;1;0;1;1;0;950;75;14
250;0;2;2;8;0;1;1;0;4500;459;68
60;0;2;2;1;1;1;0;862;2514;0;32
65;0;2;2;1;2;1;0;680;1300;142;19
55;0;1;1;1;1;0;0;600;2230;0;29
150;0;2;1;2;0;1;0;0;5500;0;83
55;1;2;1;1;6;0;0;450;1700;111;22
40;1;1;1;0;0;0;0;0;650;0;10
27;0;1;1;0;2;1;1;0;2400;25;31
99;1;3;3;1;2;0;0;600;2500;167;37
100;0;3;2;1;2;1;0;1300;4190;181;54
425;0;3;4;4;7;0;1;5719;11000;3084;140
44;0;2;1;1;12;1;0;400;1340;0;17
76;1;1;1;1;0;0;0;0;1400;17;22
100;0;3;2;1;4;1;0;1200;6650;200;85
380;1;4;5;4;0;1;0;0;8500;857;140
292;0;4;3;3;8;1;1;2700;11480;709;146
350;1;5;3;6;0;1;0;0;5670;1084;86
420;0;4;5;0;0;1;0;0;6460;1480;98
100;1;2;1;1;4;1;0;1700;5000;0;65
80;0;2;1;0;2;1;0;0;1150;75;16
61;0;2;1;1;2;1;0;210;1700;50;25
48;0;2;1;0;2;1;0;250;700;18;9
100;0;3;2;8;0;1;0;0;2000;82;31
50;1;2;1;1;1;1;0;611;2895;133;37
141;0;4;3;1;5;0;0;1200;4320;550;55
25;1;1;1;0;2;0;0;160;620;15;8
60;1;1;1;0;0;1;0;0;800;0;13
75;0;2;1;0;3;1;0;260;880;38;13
45;0;2;1;1;11;1;0;380;1598;0;21
74;0;2;2;0;10;1;0;550;2700;50;40
38;1;1;1;0;1;0;0;60;950;0;13
47;0;1;1;1;1;0;1;400;2200;0;33
63;0;2;3;1;1;1;0;690;2114;150;27
33;0;1;1;0;1;1;0;220;900;90;12
40;0;1;1;0;11;0;0;370;3400;74;44
180;1;3;3;2;4;1;1;350;2800;150;38
56;1;2;2;1;2;0;0;542;1510;131;20
250;0;4;2;8;0;1;0;0;13040;500;197
400;1;4;3;3;0;0;0;0;7000;613;115
120;1;4;3;2;1;1;0;0;3250;0;44
200;1;4;3;1;1;0;1;2400;6800;534;88
200;0;3;3;2;7;1;0;4200;7225;642;92
63;0;2;2;1;7;0;0;250;2500;0;32
54;0;1;1;1;8;1;1;1250;3850;209;49
80;1;3;2;3;1;1;0;1150;1615;160;21
110;0;3;1;1;1;1;0;1000;3000;30;39
88;1;2;3;2;11;1;0;980;6835;0;44
90;1;3;2;1;0;0;0;0;1890;0;31
291;1;4;3;2;1;1;0;2600;5400;434;69
48;0;2;1;1;1;1;0;410;1400;30;21
70;1;2;1;2;5;1;0;771;2100;55;27
193;1;4;4;4;3;0;0;1700;9000;917;115
170;0;4;4;3;12;1;1;4000;1440;834;19
30;1;1;1;0;0;0;0;0;1200;0;19
86;0;1;2;1;13;1;1;1800;6500;375;83
50;0;1;1;1;4;1;0;400;700;26;9
40;0;1;1;0;1;1;0;295;1100;0;15
72;1;2;2;1;7;1;0;864;2500;234;32
47;1;1;1;0;4;0;0;100;1000;76;13
60;0;2;1;1;2;1;0;550;1200;55;16
55;1;1;1;0;7;0;0;795;2410;87;32
462;1;4;6;0;9;1;1;1320;7600;884;102
280;0;4;4;3;10;1;0;1000;6500;458;87
230;1;6;4;8;0;1;0;0;10000;0;151
100;1;3;2;3;15;1;0;880;2300;233;31
69;1;2;1;1;3;1;0;733;1400;98;18
50;0;2;1;1;7;0;0;800;3400;200;44
71;1;3;2;2;11;1;1;630;2190;92;28
163;0;3;4;3;13;1;1;2900;3000;822;39
450;0;4;5;3;11;0;0;2600;7500;825;97
29;0;1;1;0;11;0;0;250;1042;24;8
70;0;2;2;0;2;1;0;950;2140;125;28
40;0;1;1;0;0;0;0;180;850;41;13
22;1;1;1;0;6;1;0;180;800;20;12
299;1;4;5;4;8;1;0;3103;6300;1096;80
73;0;3;2;2;14;1;0;550;2520;192;32
440;0;6;7;0;0;1;0;0;5950;2320;90
330;1;4;5;5;13;1;0;4913;3911;2176;50
600;1;3;4;4;0;1;0;0;3300;186;59
195;0;3;3;0;8;1;1;1300;10000;375;129
62;1;3;2;1;9;1;0;500;2000;125;26
230;0;3;6;5;18;1;1;2200;11050;1500;141
64;0;2;1;1;9;1;0;400;1090;25;14
60;1;2;1;1;3;1;0;470;1400;26;18
76;0;2;2;2;7;0;0;1250;3300;226;43
230;1;3;3;1;3;1;0;1580;5800;589;74
200;1;2;2;1;0;1;0;0;2300;92;35
25;0;1;1;0;2;0;1;0;1800;40;24
90;0;2;1;1;2;1;0;1000;3000;50;39
100;1;3;3;2;2;1;0;1200;3000;305;40
382;0;4;4;4;5;1;0;2190;3200;710;41
68;0;3;1;1;9;1;0;430;1450;0;19
120;1;4;2;0;1;1;0;0;1800;60;30
85;0;2;1;1;1;1;0;400;1600;0;21
108;1;3;2;2;3;0;0;823;3000;350;39
100;0;3;2;0;3;0;1;1250;2900;259;38
42;0;1;1;0;10;1;1;420;1700;0;22
336;0;3;4;3;0;1;0;2000;12500;500;183
200;0;4;3;2;0;1;0;0;13000;236;214
50;0;2;1;0;0;0;0;0;750;59;13
30;0;1;1;0;2;1;0;300;1550;125;20
35;1;1;1;1;17;1;0;350;1950;84;25
100;1;2;2;0;1;1;0;1550;2956;310;39
112;0;1;2;2;7;1;1;0;8389;0;107
40;0;1;1;1;5;1;1;766;2156;123;28
58;1;2;1;1;1;1;0;1077;1900;100;25
250;1;3;4;4;15;1;0;2530;4000;1100;51
62;1;2;1;0;0;0;0;80;1250;40;19
65;1;2;2;0;2;1;0;450;2200;61;28
120;0;4;3;2;3;1;0;0;3250;0;44
22;1;1;1;0;6;0;0;470;1800;62;23
35;1;1;1;0;7;0;0;450;1100;21;15
102;1;3;2;1;4;1;1;800;3200;80;41
500;1;4;5;6;0;0;0;3;7225;1209;109
20;0;1;1;0;4;1;1;602;1800;130;23
79;1;3;2;2;11;1;0;1200;2600;314;33
23;1;1;1;0;26;1;0;399;2150;42;28
360;1;3;5;3;13;1;0;4300;8500;1500;108
470;0;4;4;0;0;1;1;690;3700;723;56
70;0;2;1;1;15;1;0;450;1300;80;17
450;0;5;5;6;0;1;0;0;9500;1345;143
73;1;1;2;2;21;1;1;1000;3500;0;45
204;0;4;5;3;10;0;0;1900;8000;417;102
400;1;9;4;4;0;1;0;100;12000;500;181
115;0;2;2;1;2;0;0;350;1400;118;19
111;0;3;4;2;1;0;0;680;4000;0;51
120;1;4;3;8;0;1;0;0;4500;500;68
65;0;2;2;1;1;1;0;643;2300;63;30
39;1;1;1;1;1;1;1;1144;2500;301;32
70;0;2;1;0;3;1;0;300;1400;59;21
35;0;1;1;0;15;1;0;300;1500;0;20
60;1;2;3;2;6;0;0;730;1100;19;14
50;1;2;1;1;1;1;0;430;680;50;9
221;1;3;5;4;9;1;0;1554;10850;643;138
130;1;2;2;1;0;1;0;1100;4300;100;55
310;0;4;3;3;11;1;0;3500;8000;0;102
33;1;1;1;0;16;1;0;350;1500;0;20
45;0;1;1;0;0;0;0;75;800;50;14
45;0;1;1;1;4;0;0;417;850;140;11
105;0;2;1;2;10;1;0;870;2360;155;30
280;1;4;2;3;3;0;0;1800;3500;471;47
50;0;1;1;1;6;0;1;1450;2500;342;32
30;1;1;1;0;2;1;0;800;1250;0;17
50;0;2;1;1;1;1;0;550;1450;0;19
70;0;2;1;1;8;1;1;520;1900;378;28
30;1;1;1;0;3;0;0;0;1500;0;20
132;1;4;4;3;8;1;0;2170;2400;442;31
250;1;2;3;2;0;1;0;0;3500;349;54
147;0;4;2;2;0;1;0;0;2100;128;32
159;0;3;3;3;7;1;1;2000;7100;150;95
230;1;3;3;4;12;1;1;2300;3200;750;41
75;1;3;2;2;5;1;0;480;1450;75;19
250;1;7;3;0;0;1;0;0;15000;0;229
620;0;4;5;5;8;1;0;7963;15000;5160;191
118;0;3;2;4;1;1;0;850;2250;334;29
440;0;3;3;3;8;0;0;100;10500;84;154
55;1;2;1;0;3;0;0;290;1195;210;18
482;1;4;4;4;0;1;0;0;9180;1250;138
550;1;5;6;0;0;1;1;0;15000;1435;226
55;1;2;1;1;6;1;1;815;3000;123;39
140;0;4;2;1;11;1;0;2000;3500;167;46
28;1;1;1;0;6;1;1;580;1850;59;24
103;0;3;1;3;0;1;1;0;2200;670;40
53;0;2;1;1;8;1;0;380;1270;31;17
300;1;4;7;4;1;1;0;3000;9800;1405;125
190;0;4;4;3;23;1;1;1100;7110;589;91
99;0;2;1;1;0;1;0;0;3650;230;55
84;1;3;2;2;10;1;0;950;1600;258;21
161;0;4;3;3;0;1;0;0;3600;300;46
53;0;2;1;1;5;1;0;690;950;12;13
16;0;1;1;0;9;1;1;480;1390;0;18
36;0;1;1;1;1;1;0;465;3000;84;39
50;0;1;1;1;1;1;0;806;2300;132;30
70;0;3;1;1;9;0;0;325;1800;0;27
105;1;3;2;2;5;1;0;1661;1000;290;13
30;1;1;1;0;7;0;0;545;1350;39;18
216;1;4;4;3;3;0;1;3500;8000;1125;102
50;0;3;1;1;4;1;0;210;1250;0;17
250;1;3;4;2;1;0;0;2400;7000;42;89
230;1;3;3;2;0;1;0;0;2460;330;37
157;1;3;2;0;7;1;0;1325;4500;347;58
150;1;3;3;0;2;0;1;1140;4740;290;70
110;0;3;2;0;1;1;1;478;2200;6;28
193;1;4;3;3;10;1;1;3000;13100;898;166
114;1;2;2;2;15;1;1;1200;4998;0;64
92;0;2;2;1;8;0;1;800;1900;120;28
75;1;3;3;0;12;1;0;650;2660;10;34
270;0;2;2;3;0;1;0;1;1429;0;22
80;1;2;2;1;8;1;1;860;2000;34;26
90;0;4;2;1;3;0;0;400;2142;212;32
130;1;3;3;1;2;1;0;900;2500;128;33
40;0;1;1;0;0;0;1;0;860;59;13
60;1;2;2;1;6;1;0;650;2127;23;27
64;0;1;1;1;6;1;0;400;1500;400;22
80;1;2;1;1;3;1;1;2500;8000;325;104
45;0;1;1;1;0;0;0;405;800;0;11
60;0;2;2;1;22;0;1;550;4000;0;51
277;0;3;2;1;11;1;0;2332;7800;601;99
57;1;1;1;0;6;1;1;300;6000;17;77
23;1;1;1;1;26;1;0;472;2300;59;30
73;1;3;2;2;4;1;0;650;2500;236;32
36;1;1;1;0;9;1;0;385;2150;40;28
88;1;2;3;2;8;0;0;300;1450;110;20
197;0;4;3;1;3;1;0;2640;2800;514;36
175;1;3;2;2;9;1;0;896;2400;350;32
400;1;4;4;4;9;1;0;4700;9000;1125;115
260;0;3;4;3;0;1;0;0;5000;393;47
80;0;2;1;0;3;0;0;450;1100;0;15
190;1;3;3;4;0;1;1;1;4500;0;68
65;0;1;1;0;1;1;0;350;1800;30;24
50;0;1;1;0;0;0;0;0;1250;34;19
136;1;3;3;2;8;0;1;1535;8900;482;113
96;0;3;3;2;8;1;0;866;1710;90;22
155;1;4;1;2;4;1;0;550;3350;249;45
384;1;5;5;3;13;1;0;4000;8000;1240;102
144;0;3;2;0;2;1;1;1575;5500;530;71
135;0;3;3;2;7;0;0;1500;13800;375;175
25;1;1;1;0;0;0;0;0;1000;84;16
55;0;2;1;0;4;1;0;833;2200;99;29
250;1;3;3;2;0;0;1;0;7000;417;106
66;0;2;1;1;5;0;0;834;2140;0;28
240;1;4;4;6;13;0;0;1700;15000;1085;200
176;1;4;5;0;1;1;1;1350;9500;792;121
88;1;3;2;1;6;1;0;1586;3500;240;46
70;1;2;1;1;9;1;0;700;2600;30;34
127;1;2;2;3;0;1;0;0;2600;133;40
201;1;3;5;3;2;0;1;2550;10000;795;127
60;0;2;1;1;8;0;1;500;3250;156;42
42;0;1;1;1;7;0;1;743;2800;209;36
65;0;2;1;1;2;1;0;135;1400;22;21
20;1;1;1;1;0;1;1;0;1100;0;15
118;1;3;2;0;4;0;0;1650;2550;172;33
98;1;3;5;1;10;1;0;750;5510;0;70
505;1;3;5;0;12;0;0;4906;8600;2434;109
110;1;3;1;2;7;1;0;1300;5000;417;65
75;0;2;2;1;3;1;1;583;2100;68;31
50;1;1;1;0;0;0;0;0;750;0;12
93;0;2;1;0;4;0;0;645;800;86;12
230;1;4;6;4;12;1;0;2850;3000;2658;39
300;1;4;3;3;8;1;0;2059;5000;535;67
80;0;3;2;2;8;1;0;230;1450;140;20
144;0;4;4;4;3;1;0;1900;4900;667;63
299;0;3;3;3;1;1;0;2689;1942;316;25
168;1;4;3;3;5;1;0;2128;13000;809;165
120;1;3;2;0;7;1;0;1150;1450;308;19
135;1;3;2;1;0;1;0;0;2900;180;44
39;1;1;1;0;3;1;0;380;980;20;13
211;1;2;2;2;0;1;0;1;4500;752;68
160;0;2;3;2;0;1;1;800;5200;100;93
60;0;2;1;1;5;1;0;662;1150;120;15
45;1;1;1;1;9;0;1;492;1900;83;25
120;1;3;3;2;0;1;0;0;2900;375;44
136;1;4;5;3;6;1;1;1253;3579;218;46
140;1;2;2;2;8;1;1;880;3990;394;51
380;0;4;5;4;5;1;1;4180;4080;1509;52
62;0;2;1;1;13;1;0;543;2200;59;28
35;1;1;1;1;5;0;1;444;3290;124;42
100;0;4;3;0;4;1;1;1060;4280;175;55
60;1;1;1;1;0;1;0;0;1300;30;20
95;0;2;1;0;0;1;0;100;2000;55;31
25;1;1;1;0;1;0;0;0;1200;35;16
255;1;3;2;4;0;0;0;0;2800;250;46
180;0;3;3;3;7;1;0;2400;7600;477;97
59;0;2;1;1;12;1;0;480;1510;0;20
420;1;3;3;4;7;1;0;8043;12000;2936;153
125;1;3;3;3;1;1;0;2076;5000;1165;64
80;1;2;1;0;1;1;0;0;1800;209;23
37;1;1;1;0;4;0;1;382;742;0;10
110;1;3;3;2;18;1;0;1160;2200;418;28
150;0;4;2;2;0;1;0;0;3100;267;47
31;1;1;1;0;5;0;0;630;1750;50;23
100;1;3;2;1;5;1;0;730;1500;120;20
100;0;2;2;0;1;0;0;0;1710;175;22
56;0;2;2;0;1;0;1;610;2500;84;33
75;1;3;1;1;1;0;0;160;1100;80;15
166;0;2;1;5;0;1;1;0;2200;200;34
129;1;3;3;0;2;1;0;1800;3800;225;56
80;0;3;1;0;0;1;0;0;6000;0;91
204;1;3;2;2;2;1;0;3550;7000;764;89
303;0;3;3;4;4;1;1;4911;10250;2470;130
221;0;4;4;4;17;0;0;3100;12830;920;163
